timestamp,open,high,low,close,volume
2025-02-16 11:41:56.035,97238.6,97238.61,97224.0,97224.0,3.0375
2025-02-16 11:41:58.014,97238.6,97238.61,97224.0,97224.0,3.14153
2025-02-16 11:42:00.018,97238.6,97238.61,97224.0,97224.01,3.31451
2025-02-16 11:42:00.018,97224.01,97224.01,97224.01,97224.01,0.0
2025-02-16 11:42:02.023,97224.01,97224.01,97224.0,97224.01,0.00321
2025-02-16 11:42:04.026,97224.01,97224.01,97224.0,97224.01,0.00988
2025-02-16 11:42:06.025,97224.01,97224.01,97224.0,97224.01,0.01266
2025-02-16 11:42:08.025,97224.01,97224.01,97224.0,97224.01,0.12085
2025-02-16 11:42:10.029,97224.01,97224.01,97224.0,97224.01,0.38526
2025-02-16 11:42:12.017,97224.01,97224.01,97224.0,97224.0,0.45632
2025-02-16 11:42:14.016,97224.01,97224.01,97224.0,97224.0,0.52402
2025-02-16 11:42:16.022,97224.01,97224.01,97224.0,97224.0,0.52554
2025-02-16 11:42:18.021,97224.01,97224.01,97224.0,97224.01,0.52645
2025-02-16 11:42:20.017,97224.01,97224.01,97224.0,97224.0,0.86174
